Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch7_niko_time_7fa23c3a	male_soldier_ch7	Damn that wretched Death God and his rotten followers. They deserve worse than death.	game/09_chapter_07.rpy	627	male_soldier_ch7 "[what]"
ch7_niko_time_0ea52dd7	niko	…	game/09_chapter_07.rpy	629	niko "[what]"
ch7_niko_time_2fc5794f	dorian	…	game/09_chapter_07.rpy	630	dorian "[what]"
ch7_niko_time_373e5c73		I saw it—the subtle shift in Niko's expression. It was quick, barely perceptible, but it was there. His shoulders tensed just slightly before relaxing again. His jaw clenched, his focus dropping back to his work.	game/09_chapter_07.rpy	632	"[what]"
ch7_niko_time_463a0098	male_soldier_ch7	Damn lunatics… They're the reason our city was destroyed.	game/09_chapter_07.rpy	634	male_soldier_ch7 "[what]"
ch7_niko_time_c327b122	male_soldier_ch7	If I ever see one of those damned prophets… By the Prosperity Dragon's name, I don't know what I'll do.	game/09_chapter_07.rpy	635	male_soldier_ch7 "[what]"
ch7_niko_time_a650a84f		Niko remained silent, his expression unreadable as he tied off the bandage with practiced precision.	game/09_chapter_07.rpy	637	"[what]"
ch7_niko_time_9bd8c439		When he finally spoke, his voice was carefully measured.	game/09_chapter_07.rpy	638	"[what]"
ch7_niko_time_449c2fb6	niko	There. You should be good now.	game/09_chapter_07.rpy	640	niko "[what]"
ch7_niko_time_1b08c9ec		He adjusted the bandage one last time, ensuring it was snug but not restrictive.	game/09_chapter_07.rpy	642	"[what]"
ch7_niko_time_7e95733c	niko	Your bandages are secure. We closed the wound, but still, try not to move too much.	game/09_chapter_07.rpy	644	niko "[what]"
ch7_niko_time_d5c6ac02		With a quiet, deliberate motion, he reached for a cloth and gently placed it over the soldier's eyes.	game/09_chapter_07.rpy	646	"[what]"
ch7_niko_time_1ff32b56	niko	I want you to rest. Your body needs time to recover from closing the wound.	game/09_chapter_07.rpy	648	niko "[what]"
ch7_niko_time_92bb8ceb		The soldier's breath slowed. Within moments, he was out.	game/09_chapter_07.rpy	650	"[what]"
ch7_niko_time_e3c3cd69		Niko straightened, rolling his shoulders as he scanned the room. Jiang approached, carrying a box filled with ointments.	game/09_chapter_07.rpy	651	"[what]"
ch7_niko_time_025abff8	jiang	Doctor Niko, my men and I can take over from here. The Paladins have arrived. We'll handle the rest.	game/09_chapter_07.rpy	653	jiang "[what]"
ch7_niko_time_275c2417		Niko gave a slow nod.	game/09_chapter_07.rpy	655	"[what]"
ch7_niko_time_eab0afab	niko	Make sure they stay hydrated. Even with the medicine, their bodies need strength to heal.	game/09_chapter_07.rpy	657	niko "[what]"
ch7_niko_time_fd1a096c	niko	And most importantly—don't let them push themselves. I don't care how much better they say they feel.	game/09_chapter_07.rpy	658	niko "[what]"
ch7_niko_time_b36ded44		Niko exhaled quietly. Then, without another word, he turned and walked toward the far end of the hideout, slipping into a small, solitary room.	game/09_chapter_07.rpy	660	"[what]"
ch7_niko_time_8e97e7b8		I followed.	game/09_chapter_07.rpy	661	"[what]"
ch7_niko_time_1093db93		The moment he stepped inside, his shoulders sagged slightly, the tension bleeding out of him as he approached a wooden table.	game/09_chapter_07.rpy	662	"[what]"
ch7_niko_time_03f6efc5		I leaned against it, watching him.	game/09_chapter_07.rpy	663	"[what]"
ch7_niko_time_4a3724c2	dorian	…I was surprised you didn't say anything, Niko.	game/09_chapter_07.rpy	665	dorian "[what]"
ch7_niko_time_f502489b		Niko ran a hand through his hair before letting it drop to the table, his fingers tapping idly against the wood.	game/09_chapter_07.rpy	667	"[what]"
ch7_niko_time_40f0d088	niko	I doubt it would have changed anything, Dorian.	game/09_chapter_07.rpy	669	niko "[what]"
ch7_niko_time_c5c87c9f	niko	Besides, if you're in my profession you'll need to grow a thick skin.	game/09_chapter_07.rpy	670	niko "[what]"
ch7_niko_time_9d788f04		He didn't look at me, but I could see it in the way his hands curled into loose fists, the tension in his jaw, the flicker of something unreadable in his eyes. A doctor's duty was to heal, not to pass judgment. But that didn't mean he wasn't affected.	game/09_chapter_07.rpy	672	"[what]"
ch7_niko_time_0f9fdc97		Outside, muffled voices drifted in from the infirmary. The low murmur of people speaking in hushed tones, the occasional rustling of bandages, the soft scrape of boots against the wooden floor.	game/09_chapter_07.rpy	673	"[what]"
ch7_niko_time_5245dcb2		Through the half-open door, I caught a glimpse of the makeshift ward—rows of injured soldiers quietly lying on worn cots, some resting, others grimacing as volunteers carefully wrapped fresh bandages around their wounds.	game/09_chapter_07.rpy	674	"[what]"
ch7_niko_time_f96e5155	dorian	Damn those yaoguai…	game/09_chapter_07.rpy	676	dorian "[what]"
ch7_niko_time_3be0a1ce		Niko let out a breath, slow and deliberate.	game/09_chapter_07.rpy	678	"[what]"
ch7_niko_time_2e21111f	niko	We're still on later, right? I apologize for making you wait.	game/09_chapter_07.rpy	680	niko "[what]"
ch7_niko_time_d0975d5e	dorian	Yes, we're still on.	game/09_chapter_07.rpy	682	dorian "[what]"
ch7_niko_time_775a0b5d		A pause. I glanced toward the doorway again, watching as a young volunteer carefully adjusted a soldier's sling, murmuring reassurances as she worked. Others bustled around, distributing water, tending to wounds, keeping the place running.	game/09_chapter_07.rpy	684	"[what]"
ch7_niko_time_158a1531	dorian	Take your time. You did well today.	game/09_chapter_07.rpy	686	dorian "[what]"
ch7_niko_time_3c2af1cb		Niko nodded, though his expression remained distant.	game/09_chapter_07.rpy	688	"[what]"
ch7_niko_time_38f5d74a	niko	Thank you. This won't be long. We've already patched up most of them.	game/09_chapter_07.rpy	690	niko "[what]"
ch7_niko_time_5095cf80		I studied him for a moment, debating whether to press further.	game/09_chapter_07.rpy	692	"[what]"
ch7_niko_time_c78060a6	dorian	Want me to help?	game/09_chapter_07.rpy	694	dorian "[what]"
ch7_niko_time_18f77ad9		He shook his head, finally looking at me. There was something tired yet appreciative in his gaze.	game/09_chapter_07.rpy	696	"[what]"
ch7_niko_time_87c8a6a8	niko	No need. *chuckle* Though if you can, maybe fill that pitcher with water.	game/09_chapter_07.rpy	698	niko "[what]"
ch7_niko_time_5cca16ac		His voice was lighter now, a flicker of warmth cutting through the exhaustion.	game/09_chapter_07.rpy	700	"[what]"
ch7_niko_time_a406e4ab		I pushed off the table, grabbing the empty pitcher from a nearby shelf.	game/09_chapter_07.rpy	701	"[what]"
ch7_niko_time_aa6d4bc0	niko	Thanks Dorian.	game/09_chapter_07.rpy	703	niko "[what]"
ch7_niko_time_f1a6fd7f		I nodded and turned to leave. As I stepped out, I glanced back one last time. Niko stood there, his head bowed slightly, his hands still resting against the table.	game/09_chapter_07.rpy	705	"[what]"
ch7_chunghee_time_c0e89d0b		Restlessness gnawed at me, so I stood and wandered through the area, searching for someone to pass the time with.	game/09_chapter_07.rpy	722	"[what]"
ch7_chunghee_time_1c43edde		Dim lanterns flickered along the uneven stone walls, casting elongated shadows that stretched and shrunk as soldiers and volunteers moved about. The scent of damp earth mixed with burning oil and faint traces of medicinal herbs.	game/09_chapter_07.rpy	723	"[what]"
ch7_chunghee_time_137c7465		Near the entrance, I spotted Chung-hee, standing stiffly with his arms crossed, his usual unreadable expression firmly in place. Beside him, Soldier Gao animatedly gestured with both hands, practically vibrating with excitement.	game/09_chapter_07.rpy	724	"[what]"
ch7_chunghee_time_12869ab3		Tim, perched atop a wooden crate, swung his legs back and forth while nibbling on something that smelled suspiciously sweet.	game/09_chapter_07.rpy	725	"[what]"
ch7_chunghee_time_15f4d6cc		I approached just in time to hear Gao yelling.	game/09_chapter_07.rpy	726	"[what]"
ch7_chunghee_time_55d9d64c	gao	I still can't believe I actually met the Emperor of Kyeongjang! Do you know how rare that is? This is historic!	game/09_chapter_07.rpy	728	gao "[what]"
ch7_chunghee_time_a58bef33		He clapped his hands together, eyes gleaming.	game/09_chapter_07.rpy	730	"[what]"
ch7_chunghee_time_d9f2949c	gao	I—I'm gushing! Someone pinch me! I must be dreaming!	game/09_chapter_07.rpy	732	gao "[what]"
ch7_chunghee_time_fb9a5762	chung_hee	You're overreacting, Sir Gao. Calm down.	game/09_chapter_07.rpy	734	chung_hee "[what]"
ch7_chunghee_time_977ce8c3	dorian	Chung's right, Gao. Keep your voice down. There are injured people resting.	game/09_chapter_07.rpy	736	dorian "[what]"
ch7_chunghee_time_4eeffd8a		Tim, without looking up from his snack, licked caramel off his fingers and chimed in.	game/09_chapter_07.rpy	738	"[what]"
ch7_chunghee_time_680e5eee	tim	Technically speaking, it's not unprecedented.	game/09_chapter_07.rpy	740	tim "[what]"
ch7_chunghee_time_448a4e74		Gao turned to him, eyes wide.	game/09_chapter_07.rpy	742	"[what]"
ch7_chunghee_time_a0e479cd	gao	See?! Even Tim thinks it's a big deal!	game/09_chapter_07.rpy	744	gao "[what]"
ch7_chunghee_time_09db8459		Tim swallowed his last bite and wiped his mouth, his expression completely serious.	game/09_chapter_07.rpy	746	"[what]"
ch7_chunghee_time_9791b51e	tim	I never said it was a big deal, mister. I simply stated that, historically, rulers do occasionally engage in interactions with their subordinates.	game/09_chapter_07.rpy	748	tim "[what]"
ch7_chunghee_time_20cac0f5	tim	However, the context and frequency of these occurrences would determine whether this situation qualifies as 'rare.'	game/09_chapter_07.rpy	749	tim "[what]"
ch7_chunghee_time_5c0973b8		Gao blinked at him.	game/09_chapter_07.rpy	751	"[what]"
ch7_chunghee_time_17532ab8	gao	That… I didn't understand that…	game/09_chapter_07.rpy	753	gao "[what]"
ch7_chunghee_time_738ec802		I stepped closer, and Gao immediately perked up, beaming.	game/09_chapter_07.rpy	755	"[what]"
ch7_chunghee_time_b30d8ecc	gao	Sir Dorian! That's right! You haven't tasted this one yet!	game/09_chapter_07.rpy	757	gao "[what]"
ch7_chunghee_time_a1c85572		I raised an eyebrow.	game/09_chapter_07.rpy	759	"[what]"
ch7_chunghee_time_29784705	dorian	Taste what?	game/09_chapter_07.rpy	761	dorian "[what]"
ch7_chunghee_time_ac82f539		Grinning, he held up a small, round clay dish filled with something golden, glossy, and smooth. It looked like flan—caramelized on top, thick and creamy—but the scent was richer, deeper. A subtle hint of spice lingered in the air, something I didn't usually associate with a simple dessert.	game/09_chapter_07.rpy	763	"[what]"
ch7_chunghee_time_15c69257	gao	Tianho flan! My mom packed these for me before I left home. This one's still fresh. You gotta try it.	game/09_chapter_07.rpy	765	gao "[what]"
ch7_chunghee_time_ac10f5b8	dorian	Oh… How thoughtful…	game/09_chapter_07.rpy	767	dorian "[what]"
ch7_chunghee_time_3dfced01		Tim, having already finished his portion, wiped his mouth and grinned.	game/09_chapter_07.rpy	769	"[what]"
ch7_chunghee_time_382aa438	tim	Mister Chung!! This is so delicious!	game/09_chapter_07.rpy	771	tim "[what]"
ch7_chunghee_time_6af5cbd3		He held up his tiny hands as if presenting an invisible award.	game/09_chapter_07.rpy	773	"[what]"
ch7_chunghee_time_e95f9b9e	tim	Acceptable texture! Balanced sweetness! The cinnamon infusion is an amazing addition!	game/09_chapter_07.rpy	775	tim "[what]"
ch7_chunghee_time_5260cb8c	gao	You heard that? It's Tim-approved, Your Majesty! That means it's gotta be top-tier!	game/09_chapter_07.rpy	777	gao "[what]"
ch7_chunghee_time_75a0542a		Chung-hee hesitated, his gaze shifting between the flan and Gao. He looked... almost wary.	game/09_chapter_07.rpy	779	"[what]"
ch7_chunghee_time_6a54ff91	chung_hee	Well, um… If you're referring to the physical act of hearing what he said, kind sir, I haven't, since I'm deaf.	game/09_chapter_07.rpy	781	chung_hee "[what]"
ch7_chunghee_time_306c5ff4	chung_hee	But if you're referring to the understanding of what someone meant, then yes, I 'heard' him.	game/09_chapter_07.rpy	782	chung_hee "[what]"
ch7_chunghee_time_1c347f38		Chung-hee paused.	game/09_chapter_07.rpy	784	"[what]"
ch7_chunghee_time_ac725bf6	chung_hee	…Does that make sense?	game/09_chapter_07.rpy	786	chung_hee "[what]"
ch7_chunghee_time_afbbb481		Gao nodded rapidly, flustered.	game/09_chapter_07.rpy	788	"[what]"
ch7_chunghee_time_756cd5c2	gao	Oh… Um… Right?	game/09_chapter_07.rpy	790	gao "[what]"
ch7_chunghee_time_a18c415f		Quickly recovering, Gao cleared his throat.	game/09_chapter_07.rpy	792	"[what]"
ch7_chunghee_time_6d68ff19	gao	My mom makes the best desserts in Tianho, Your Majesty! You should visit her stall tomorrow at the anniversary—she sells out before the ceremony even starts every time!	game/09_chapter_07.rpy	794	gao "[what]"
ch7_chunghee_time_84bb190b	chung_hee	That would be the anniversary of the Tragedy of Tianho, correct?	game/09_chapter_07.rpy	796	chung_hee "[what]"
ch7_chunghee_time_5f55f35e	gao	Yes, sir! A lot of people buy them to leave at the graves of their families and loved ones. I'm sure they'd appreciate it! It's a small but sweet way to remember them.	game/09_chapter_07.rpy	798	gao "[what]"
ch7_chunghee_time_4c097f7d		Chung-hee's gaze lowered slightly, fingers tightening around the small dish in his hands.	game/09_chapter_07.rpy	800	"[what]"
ch7_chunghee_time_4f0bb010	chung_hee	Something for Father… Mother…	game/09_chapter_07.rpy	802	chung_hee "[what]"
ch7_chunghee_time_8be77d1c		I studied him, sensing the shift in his mood like the dimming of a flame.	game/09_chapter_07.rpy	804	"[what]"
ch7_chunghee_time_1efa61bc	dorian	Is something the matter, Chung?	game/09_chapter_07.rpy	806	dorian "[what]"
ch7_chunghee_time_74cc32d3	chung_hee	Well… it's nothing, sir Dorian.	game/09_chapter_07.rpy	808	chung_hee "[what]"
ch7_chunghee_time_7f396a95		Tim perked up again, eyes sparkling.	game/09_chapter_07.rpy	810	"[what]"
ch7_chunghee_time_2c447966	tim	I should tell Elias about this! That way, the two of us can eat—	game/09_chapter_07.rpy	812	tim "[what]"
ch7_chunghee_time_b7fbc1fb		I cut in sharply.	game/09_chapter_07.rpy	814	"[what]"
ch7_chunghee_time_b5333b06	dorian	(In Tetrad's name, please don't.)	game/09_chapter_07.rpy	816	dorian "[what]"
ch7_chunghee_time_ff1a895c		If Elias got involved, my money would vanish faster than a spark in the wind.	game/09_chapter_07.rpy	818	"[what]"
ch7_chunghee_time_dbcd5a85		I took a bite of the flan Gao handed me. The caramel glaze melted smoothly, giving way to a thick, velvety center, subtly laced with cinnamon. It was richer than I expected—warm, sweet, and spiced just enough to make me take another slow bite.	game/09_chapter_07.rpy	819	"[what]"
ch7_chunghee_time_b9b4fd7c		Meanwhile, Chung-hee still hadn't taken a bite. He was holding his portion as if it were something fragile, staring at it like he expected it to bite him instead.	game/09_chapter_07.rpy	822	"[what]"
ch7_chunghee_time_7d18e70f	gao	Pinch me, I must be dreaming! His Majesty will be eating my mother's flan!! AHHH!!	game/09_chapter_07.rpy	824	gao "[what]"
ch7_chunghee_time_e2a2553a		There was a long, drawn-out silence.	game/09_chapter_07.rpy	826	"[what]"
ch7_chunghee_time_fd9963d2	chung_hee	…	game/09_chapter_07.rpy	828	chung_hee "[what]"
ch7_chunghee_time_2fc5794f	dorian	…	game/09_chapter_07.rpy	829	dorian "[what]"
ch7_chunghee_time_00952cc7	tim	…	game/09_chapter_07.rpy	830	tim "[what]"
ch7_chunghee_time_fd9963d2_1	chung_hee	…	game/09_chapter_07.rpy	831	chung_hee "[what]"
ch7_chunghee_time_1c68099d		I gave him a pointed look.	game/09_chapter_07.rpy	833	"[what]"
ch7_chunghee_time_8d443120	dorian	You're supposed to eat it, you know.	game/09_chapter_07.rpy	835	dorian "[what]"
ch7_chunghee_time_508cd1e1		Chung-hee's shoulders tensed slightly.	game/09_chapter_07.rpy	837	"[what]"
ch7_chunghee_time_ece0bbec	chung_hee	I… know that, Sir Dorian.	game/09_chapter_07.rpy	839	chung_hee "[what]"
ch7_chunghee_time_f7541662		Tim tapped a tiny finger against his chin, studying him.	game/09_chapter_07.rpy	841	"[what]"
ch7_chunghee_time_fb7120da	tim	Mister Chung, you might be overthinking the consumption process.	game/09_chapter_07.rpy	843	tim "[what]"
